id,lat,lon,name,description
305865065,-27.4654800,152.9898600,Norman Buchan Park,
305865250,-27.4671893,152.9827345,Rainworth Park,
306156937,-27.4181100,152.9907400,Korea Park,
306156946,-27.4164100,152.9869600,Enoggera Memorial Park,
306156949,-27.4134700,152.9873800,Enoggera Memorial Park,
306329122,-37.9167014,145.3268496,Upwey South Recreation Reserve,
306915510,-37.7236365,144.9200517,Oak Park Reserve,
307012463,-27.4773475,153.0225397,South Bank Parklands,
307561750,-27.4178900,152.9982300,Sicklefield Road,
307561754,-27.4148400,152.9989000,Kedron Brook Bikeway,
307562245,-27.4125900,153.0067000,Shand Street,
308435378,-37.8343799,144.9659008,Eastern South Reserve,
308472046,-37.7136959,145.1328580,Tahlee Place,
308679503,-37.7601906,144.9959230,Pearl Reserve,
309836838,-37.9274214,145.1725272,Mulgrave Park Preschool,
309846270,-37.9357268,145.2054107,Portland Street,
309846345,-37.9369620,145.2018791,Portland Street,
309978038,-37.8044103,145.0480953,Victoria Park,
310187696,-37.7855490,145.3174581,Brice Avenue,
310384851,-27.4117500,153.0149100,Kedron Brook Greenway,
310384886,-27.4127900,153.0190400,Hickey Park,
310384902,-27.4146800,153.0214100,Hickey Park,
310384943,-27.4131400,153.0136300,Kedron Brook Greenway,
311218691,-37.7315422,144.9996062,L.W. Williams Reserve,
311230988,-37.7224519,144.9965634,Crispe Park,
311248502,-27.4516400,152.9535200,Paten Park,
311462367,-37.7874465,145.2877183,Silcock Reserve,
311673328,-37.7548370,145.0064422,Penders Park,
311708417,-27.4960736,153.0244298,Butterfly Magic Playspace,
311708489,-27.5047900,153.0234900,Turley Street,
311886609,-37.7102948,145.1044742,Deblonay Crescent,
311887708,-37.9169629,145.3346072,Birds Land Reserve,
311887756,-37.9039117,145.3304131,Main Street,
312058864,-37.8792905,145.0813467,Ivanhoe Gr,
313250237,-37.8124310,145.2367180,Ringwood Lake Park,
313428992,-37.7025131,144.9123852,Anselm Grove Park,
313430880,-37.7099800,144.9085314,Penola Catholic College,
313865916,-27.4739100,153.0308100,Steamers in the Gardens,
314080671,-27.4182836,152.9391218,Bundara Park,
314080684,-27.4164899,152.9427408,Kings Park,
315043652,-27.4517100,153.0580600,Bulimba Memorial Park,
315043693,-27.4560794,153.0555920,Dock Lane,
315453470,-27.4242100,153.0185000,Lanham Park,
315676360,-37.8468914,145.1442449,Eley Road Reserve,
315676368,-37.8455430,145.1440417,Eley Road Reserve,
315991439,-37.8482897,145.0494734,Burke Road South Reserve,
315992591,-27.4224122,152.9783348,Bliss Street,
315992621,-27.4220300,152.9740100,John French Memorial Park,
316736426,-27.5076100,153.0046200,Jacaranda Park,
316736430,-27.5090654,153.0058798,Meiers Road Reserve (road reserve),
316736465,-27.5117468,153.0150036,Fehlberg Park,
317112768,-27.4446200,152.9541100,Walton Bridge Reserve,
317112824,-27.4451200,152.9550400,Walton Bridge Reserve,
317112828,-27.4442800,152.9539900,Walton Bridge Reserve,
317485549,-37.8110937,145.0915175,Beckett Park,
317503436,-37.8821084,145.0822853,Percy Park,
317506111,-37.8700625,145.0748609,Watson Park,
317709324,-27.5395456,153.0238277,Moorooka Australian Football Club,
318127985,-27.4215800,153.0273600,Kedron Brook Greenway,
318293012,-37.7763754,144.9651762,Barkly Street Park,
318624945,-27.4585890,153.0463289,Teneriffe Park,
320383447,-37.8555089,144.8751983,R. J. Long Reserve,
320411445,-27.4873600,152.9968000,Orleigh Park,
320411483,-27.4892000,152.9970900,Orleigh Park,
320490800,-37.8183421,144.8685812,Angliss Reserve,
320900117,-27.3650300,153.0851500,Showground Park,
320900141,-27.3648600,153.0913200,Conlan Street,
320900156,-27.3670400,153.0844900,Dent Park,
322530004,-27.4103423,153.0069845,Roy Harvey Park,
323036390,-37.7701339,144.9772984,Fleming Park,
323039983,-37.7669586,144.9720971,Anderson Park,
323857318,-37.7591881,145.0011878,McDonald Reserve,
324212558,-37.8255569,145.4047119,,
324851856,-27.3876908,152.9697797,Ironbark Circuit,
325001644,-37.9830955,145.2581091,John Edgcombe Way,
325267420,-37.6574146,144.5966929,Glencoe Street,
328739439,-27.5349727,152.9322227,Pamaroo Crescent,
330195622,-27.5252365,153.0341434,Mary Chayter Park,
330379005,-37.2929119,142.9364235,Centenary Oval,
330406471,-35.3435673,149.1038464,Garran Neighbourhood Oval,
330455255,-27.5252059,153.0341568,Mary Chayter Park,
330821066,-27.4388269,153.0694987,Hamilton Recreational Reserve,
330821068,-27.4386088,153.0697471,Hamilton Recreational Reserve,
331369839,-27.4477000,152.9481400,Tandara Street,
331442715,-27.5232151,153.0289560,Mackenzie Place,
331442719,-27.5284194,153.0257267,Moolabin Park,
331502879,-27.3715903,153.0884513,Laura Place,
331964107,-27.4531962,152.9380630,Georgia Place,
331964114,-27.4500159,152.9353501,Allamanda Street,
332197629,-37.2752491,142.9453402,Grevillia Court,
332340126,-26.8548068,152.9578734,Mill Park,
332341801,-26.7749681,153.0035334,Ewen Maddock,
333664080,-27.4271400,153.0327100,Clark Park,
334511151,-27.4622313,153.0188638,Roma Street Parklands,
335792804,-26.8581388,152.9355000,Settlement Park,
